x,y
0.0036963795894184017,-0.30624009370400324
0.07264146615648664,-1.159579478824237
0.2292404238249465,0.1707930396350916
0.16431664864838302,-0.24985628851240607
0.3223613551499566,-0.11661480565038294
0.3199341071148661,0.2487566504009454
0.8953963976937193,0.4343020640250491
-0.27838975161188706,-0.16778634641993886
-0.2474652252753848,-0.16240139985138907
-0.18092192137534807,0.24332629284705776
-0.09441982351287641,0.21814465741320094
-0.33240298908652355,0.10571300514031412
-0.5259106520139342,0.8396301884489129
0.18903380445752074,0.19620843894572051
0.24623356009182334,0.9234596725103499
0.28773983291574023,-0.01808199659326065
0.31674991716806655,0.8922262710958855
-1.0432716135757576,-0.0687343985511104
0.9346251986151115,-0.0774750485099834
-0.7796853671661792,-0.6767792406909213
-0.018623514812060787,0.30337362166875254
0.4794248720197211,-0.9079119052437946
-0.9056955117443986,-0.2987489332808528
0.3086364585284289,0.10048174666754077
0.36311576669306145,0.9512651229997895
0.8678627571332828,-0.566742401854177
0.32153063755702954,-0.0033851533362199027
0.06288294050479179,-0.4059812408310972
-1.0514034118365532,-0.18973941271100764
0.792809719768627,0.7562256169733651
0.009702361858724334,-0.38138432065779426
0.6078478787425121,-0.8251783702358519
0.06089374987501536,0.30412150472102156
0.9700653073846557,-0.10075861487019652
0.2954923130688725,-0.05799288447749407
0.5985266810921739,0.7673530821888134
-0.7834145959743343,-0.571079265932411
-0.10719167525372916,-0.25163092227868655
0.165477756374275,1.0155308752176913
-0.20675226760979368,0.9229479437102913
-0.9155775797666598,0.13633320655288053
-0.703454118738172,0.7370323127823015
0.9395379443922635,-0.5527643240491417
-0.23070607477370486,0.9489468752888628
-0.7316901000325182,-0.8023611924029772
0.15920263843456894,-0.2094037047403293
0.24514656242615468,-0.17865300994068012
0.16002020636410214,-0.11366877834494223
-1.0585686427730858,0.13923491916544808
-0.33267127542241925,-0.07702152246832686
0.51108765287822,0.842322899899832
-0.00348068817237214,-0.2505275889315657
-0.06695801115801736,-0.23251365065598273
0.6771578274328441,0.7841328559579036
0.24815174445386043,-0.2557912455778916
0.23575596253699135,-0.10283437625268294
-0.9757838285026458,-0.18285960737167695
-0.11589305354101766,-0.25141827419587337
-0.026693009500262,0.2904598217034147
0.5946223335707271,0.8783315021453865
-0.2929534559815894,0.20834650970873433
-0.35702975999036296,-0.9113492869152505
-0.1286874684548795,0.24307658809437396
-0.6052793091461424,0.8308399523268418
-0.34990040935388494,-1.0183743943320156
0.8141337451610026,-0.6223777981762825
-0.2696378890570199,0.02869613551514073
0.1955428188437039,-0.11609036975850068
-0.8425519899998037,0.5758483299113303
0.163945893147619,0.3397810855821016
0.03685532695236356,0.9949068009991562
0.9521739668189336,-0.3031632161648234
0.6445452689993368,0.7975748076356728
0.1476808813614015,0.21048596366957423
0.26792713652983563,0.03998493597771563
-0.18145835524257137,-0.9914120559268272
0.8833888210798397,0.21229821401108814
-0.22037504980347036,0.2143517100671724
0.11920592625635523,-0.16039302868588612
-0.06001789775799103,-0.30619654281357983
0.9123190690416092,0.2424816967507354
-0.004922453611721993,-0.31435171780766447
0.11286894655586732,0.35612174471186553
-0.9034416133942885,-0.6442017797015623
-0.051429260403147006,-0.26468200470556574
-0.31832225446334644,0.07139813971944023
-0.15391180866106058,0.2841491535423028
-0.005503043961942455,0.23692973510357218
0.29504202108755,0.13236736888690304
-0.10629402333438659,-0.3293827323659876
-0.13466960165930758,-0.2244000892085017
